mode,channel_key,feature_index,feature_label,expectation,shots_or_weight,distribution,raw_distribution,readout_corrected,readout_raw_normalization,readout_raw_negativity,readout_simplex_projection_l1,readout_condition_number,readout_inverse_overhead_l1
ideal,q0-q1,6,"X+,Z+->XY",0.0625,256.0,"{'00010': 60, '00001': 60, '00000': 77, '00011': 59}","{'00010': 60, '00001': 60, '00000': 77, '00011': 59}",False,,,,,
ideal,q0-q1,7,"X+,Z-->XY",-0.0390625,256.0,"{'00001': 67, '00000': 62, '00010': 66, '00011': 61}","{'00001': 67, '00000': 62, '00010': 66, '00011': 61}",False,,,,,
ideal,q0-q1,8,"Z+,Y+->IZ",-0.0859375,256.0,"{'00010': 139, '00000': 117}","{'00010': 139, '00000': 117}",False,,,,,
ideal,q0-q1,9,"X+,X+->YZ",0.015625,256.0,"{'00001': 59, '00011': 70, '00000': 60, '00010': 67}","{'00001': 59, '00011': 70, '00000': 60, '00010': 67}",False,,,,,
ideal,q0-q1,10,"X+,Y+->ZY",1.0,256.0,"{'00000': 128, '00011': 128}","{'00000': 128, '00011': 128}",False,,,,,
ideal,q0-q1,11,"Y+,Y+->ZY",1.0,256.0,"{'00011': 132, '00000': 124}","{'00011': 132, '00000': 124}",False,,,,,
ideal,q0-q1,12,"X+,Z+->XX",1.0,256.0,"{'00000': 119, '00011': 137}","{'00000': 119, '00011': 137}",False,,,,,
ideal,q0-q1,13,"Y+,Z+->YX",1.0,256.0,"{'00000': 126, '00011': 130}","{'00000': 126, '00011': 130}",False,,,,,
ideal,q0-q1,14,"X+,Y+->XX",1.0,256.0,"{'00000': 125, '00011': 131}","{'00000': 125, '00011': 131}",False,,,,,
ideal,q0-q1,15,"Y+,Y+->YX",1.0,256.0,"{'00000': 118, '00011': 138}","{'00000': 118, '00011': 138}",False,,,,,
ideal,q0-q1,16,"X+,X+->XX",1.0,256.0,{'00000': 256},{'00000': 256},False,,,,,
ideal,q0-q1,17,"Y+,X+->YX",1.0,256.0,{'00000': 256},{'00000': 256},False,,,,,
ideal,q0-q1,18,"X+,Z-->XX",1.0,256.0,"{'00011': 119, '00000': 137}","{'00011': 119, '00000': 137}",False,,,,,
ideal,q0-q1,19,"Y+,Z-->YX",1.0,256.0,"{'00011': 123, '00000': 133}","{'00011': 123, '00000': 133}",False,,,,,
ideal,q0-q1,20,"Y+,X+->YI",1.0,256.0,"{'00010': 118, '00000': 138}","{'00010': 118, '00000': 138}",False,,,,,
ideal,q0-q1,21,"Z+,Y+->IY",1.0,256.0,{'00000': 256},{'00000': 256},False,,,,,
ideal,q0-q1,22,"Z+,Y+->ZY",1.0,256.0,{'00000': 256},{'00000': 256},False,,,,,
ideal,q0-q1,23,"Z-,Y+->IY",-1.0,256.0,{'00011': 256},{'00011': 256},False,,,,,
ideal,q0-q1,24,"Z-,X+->ZX",-1.0,256.0,{'00001': 256},{'00001': 256},False,,,,,
ideal,q0-q1,25,"Y+,Y+->XZ",-1.0,256.0,"{'00010': 133, '00001': 123}","{'00010': 133, '00001': 123}",False,,,,,
ideal,q0-q1,26,"Y+,Z+->XY",1.0,256.0,"{'00011': 130, '00000': 126}","{'00011': 130, '00000': 126}",False,,,,,
ideal,q0-q1,27,"X+,Z-->YY",1.0,256.0,"{'00011': 127, '00000': 129}","{'00011': 127, '00000': 129}",False,,,,,
ideal,q0-q1,28,"Y+,Z-->XY",-1.0,256.0,"{'00001': 132, '00010': 124}","{'00001': 132, '00010': 124}",False,,,,,
ideal,q0-q1,29,"Z-,Z-->ZZ",-1.0,256.0,{'00001': 256},{'00001': 256},False,,,,,
ideal,q0-q1,30,"Z-,Z+->IZ",-1.0,256.0,{'00011': 256},{'00011': 256},False,,,,,
ideal,q0-q1,31,"Z+,Z-->IZ",-1.0,256.0,{'00010': 256},{'00010': 256},False,,,,,
ideal,q0-q1,32,"Z+,Z-->ZZ",-1.0,256.0,{'00010': 256},{'00010': 256},False,,,,,
ideal,q0-q1,33,"Z+,X+->IX",1.0,256.0,{'00000': 256},{'00000': 256},False,,,,,
ideal,q0-q1,34,"Z+,X+->ZX",1.0,256.0,{'00000': 256},{'00000': 256},False,,,,,
ideal,q0-q1,35,"X+,X+->IX",1.0,256.0,"{'00000': 122, '00001': 134}","{'00000': 122, '00001': 134}",False,,,,,
ideal,q0-q1,36,"Y+,X+->IX",1.0,256.0,"{'00000': 115, '00001': 141}","{'00000': 115, '00001': 141}",False,,,,,
ideal,q0-q1,37,"Z-,X+->IX",1.0,256.0,{'00001': 256},{'00001': 256},False,,,,,
ideal,q0-q1,38,"X+,Z-->ZZ",-1.0,256.0,"{'00010': 129, '00001': 127}","{'00010': 129, '00001': 127}",False,,,,,
ideal,q0-q1,39,"Y+,Z-->ZZ",-1.0,256.0,"{'00010': 142, '00001': 114}","{'00010': 142, '00001': 114}",False,,,,,
ideal,q0-q1,40,"X+,Z+->ZZ",1.0,256.0,"{'00011': 114, '00000': 142}","{'00011': 114, '00000': 142}",False,,,,,
ideal,q0-q1,41,"Y+,Z+->ZZ",1.0,256.0,"{'00011': 129, '00000': 127}","{'00011': 129, '00000': 127}",False,,,,,
ideal,q0-q1,42,"Z-,Z-->IZ",1.0,256.0,{'00001': 256},{'00001': 256},False,,,,,
ideal,q0-q1,43,"Z+,Z+->IZ",1.0,256.0,{'00000': 256},{'00000': 256},False,,,,,
ideal,q0-q1,44,"Z+,Z+->ZZ",1.0,256.0,{'00000': 256},{'00000': 256},False,,,,,
ideal,q0-q1,45,"Z-,Z-->ZI",-1.0,256.0,{'00001': 256},{'00001': 256},False,,,,,
ideal,q0-q1,46,"Z-,X+->ZI",-1.0,256.0,"{'00011': 136, '00001': 120}","{'00011': 136, '00001': 120}",False,,,,,
ideal,q0-q1,47,"Z-,Z+->ZI",-1.0,256.0,{'00011': 256},{'00011': 256},False,,,,,
ideal,q0-q1,48,"Z+,Y+->ZZ",-0.03125,256.0,"{'00010': 132, '00000': 124}","{'00010': 132, '00000': 124}",False,,,,,
ideal,q0-q1,49,"X+,Y+->IZ",0.0,256.0,"{'00011': 62, '00001': 68, '00010': 66, '00000': 60}","{'00011': 62, '00001': 68, '00010': 66, '00000': 60}",False,,,,,
ideal,q0-q1,50,"Y+,Y+->IZ",-0.015625,256.0,"{'00011': 67, '00010': 63, '00000': 57, '00001': 69}","{'00011': 67, '00010': 63, '00000': 57, '00001': 69}",False,,,,,
ideal,q0-q1,51,"Y+,Z-->YY",-0.03125,256.0,"{'00010': 65, '00001': 67, '00000': 60, '00011': 64}","{'00010': 65, '00001': 67, '00000': 60, '00011': 64}",False,,,,,
